Ticket;Date;Timezone;Transaction;Details;Instrument;Price;Units;Direction;Spread;Cost;Stop;Loss;Take;Profit;Trailing;Stop;Financing;Commission;P/L;Amount;Balance
7392;01/11/2019;04:59:12;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Sell;;;;;;;;;;;
7393;01/11/2019;04:59:12;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;138.905;1;Sell;0.0001;;;;0;0;0;;925.9;;
7394;01/11/2019;04:59:12;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;138.705;;;;;;;;;;;;;
7395;01/11/2019;04:59:12;AM;MST;STOP_LOSS_ORDER;ON_FILL;;139.065;;;;;;;;;;;;;
7396;01/11/2019;05:12:18;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/USD;;1;Sell;;;;;;;;;;;
7397;01/11/2019;05:12:18;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/USD;1.28172;1;Sell;0.0001;;;;0;0;0;;925.9;;
7398;01/11/2019;05:12:18;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.27967;;;;;;;;;;;;;
7399;01/11/2019;05:12:18;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.28327;;;;;;;;;;;;;
7400;01/11/2019;05:16:32;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;GBP/JPY;138.705;1;Buy;0.0001;;;;0;0;0.0018;;925.9;;
7401;01/11/2019;05:16:32;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7402;01/11/2019;05:52:15;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;USD/CAD;1.32082;1;Sell;0.0001;;;;0;0;0.0015;;925.9;;
7403;01/11/2019;05:52:15;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7404;01/11/2019;05:54:47;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;EUR/AUD;1.59653;1;Sell;0.0001;;;;0;0;0.0015;;925.9;;
7405;01/11/2019;05:54:47;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7406;01/11/2019;06:38:08;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Buy;;;;;;;;;;;
7407;01/11/2019;06:38:08;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;138.846;1;Buy;0.0001;;;;0;0;0;;925.9;;
7408;01/11/2019;06:38:08;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;139.011;;;;;;;;;;;;;
7409;01/11/2019;06:38:08;AM;MST;STOP_LOSS_ORDER;ON_FILL;;138.701;;;;;;;;;;;;;
7410;01/11/2019;06:39:02;AM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CAD;;1;Buy;;;;;;;;;;;
7411;01/11/2019;06:39:02;AM;MST;ORDER_FILL;MARKET_ORDER;USD/CAD;1.32263;1;Buy;0.0001;;;;0;0;0;;925.9;;
7412;01/11/2019;06:39:02;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.32422;;;;;;;;;;;;;
7413;01/11/2019;06:39:02;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.32112;;;;;;;;;;;;;
7414;01/11/2019;06:44:22;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/JPY;138.7;1;Sell;0.0001;;;;0;0;-0.0013;;925.9;;
7415;01/11/2019;06:44:22;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7416;01/11/2019;06:46:08;AM;MST;MARKET_ORDER;CLIENT_ORDER;NZD/CHF;;1;Sell;;;;;;;;;;;
7417;01/11/2019;06:46:08;AM;MST;ORDER_FILL;MARKET_ORDER;NZD/CHF;0.67051;1;Sell;0.0001;;;;0;0;0;;925.9;;
7418;01/11/2019;06:46:08;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.6689;;;;;;;;;;;;;
7419;01/11/2019;06:46:08;AM;MST;STOP_LOSS_ORDER;ON_FILL;;0.672;;;;;;;;;;;;;
7420;01/11/2019;06:47:25;AM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CHF;;1;Sell;;;;;;;;;;;
7421;01/11/2019;06:47:25;AM;MST;ORDER_FILL;MARKET_ORDER;USD/CHF;0.98217;1;Sell;0.0001;;;;0;0;0;;925.9;;
7422;01/11/2019;06:47:25;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.98057;;;;;;;;;;;;;
7423;01/11/2019;06:47:25;AM;MST;STOP_LOSS_ORDER;ON_FILL;;0.98367;;;;;;;;;;;;;
7424;01/11/2019;07:03:42;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;USD/CAD;1.32422;1;Sell;0.0001;;;;0;0;0.0012;;925.9;;
7425;01/11/2019;07:03:42;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7426;01/11/2019;07:12:29;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;AUD/USD;0.72048;1;Buy;0.0001;;;;0;0;0.002;;925.9;;
7427;01/11/2019;07:12:29;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7428;01/11/2019;07:15:55;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;USD/CHF;0.98368;1;Buy;0.0001;;;;0;0;-0.0015;;925.9;;
7429;01/11/2019;07:15:55;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7430;01/11/2019;07:22:50;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;GBP/USD;1.27967;1;Buy;0.0001;;;;0;0;0.002;;925.9;;
7431;01/11/2019;07:22:50;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7432;01/11/2019;07:25:40;AM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CAD;;1;Buy;;;;;;;;;;;
7433;01/11/2019;07:25:40;AM;MST;ORDER_FILL;MARKET_ORDER;USD/CAD;1.32638;1;Buy;0.0001;;;;0;0;0;;925.9;;
7434;01/11/2019;07:25:40;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.32788;;;;;;;;;;;;;
7435;01/11/2019;07:25:40;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.32478;;;;;;;;;;;;;
7436;01/11/2019;10:56:50;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;NZD/CHF;0.672;1;Buy;0.0001;;;;0;0;-0.0015;;925.9;;
7437;01/11/2019;10:56:50;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7438;01/11/2019;02:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;0;;;;925.9;;
;01/11/2019;02:00:00;PM;MST;DAILY_FINANCING;TradeID:;7433;USD/CAD;;;;;;;;0;;;;;
7439;01/12/2019;02:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;0;;;;925.9;;
;01/12/2019;02:00:00;PM;MST;DAILY_FINANCING;TradeID:;7433;USD/CAD;;;;;;;;0;;;;;
7440;01/13/2019;02:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;0;;;;925.9;;
;01/13/2019;02:00:00;PM;MST;DAILY_FINANCING;TradeID:;7433;USD/CAD;;;;;;;;0;;;;;
7441;01/13/2019;08:09:02;PM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;USD/CAD;1.32792;1;Sell;0.0001;;;;0;0;0.0012;;925.9;;
7442;01/13/2019;08:09:02;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7443;01/14/2019;12:48:15;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/AUD;;1;Buy;;;;;;;;;;;
7444;01/14/2019;12:48:15;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/AUD;1.59606;1;Buy;0.0001;;;;0;0;0;;925.9;;
7445;01/14/2019;12:48:15;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.59809;;;;;;;;;;;;;
7446;01/14/2019;12:48:15;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.59449;;;;;;;;;;;;;
7447;01/14/2019;12:49:15;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Sell;;;;;;;;;;;
7448;01/14/2019;12:49:15;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;138.663;1;Sell;0.0001;;;;0;0;0;;925.9;;
7449;01/14/2019;12:49:15;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;138.462;;;;;;;;;;;;;
7450;01/14/2019;12:49:15;AM;MST;STOP_LOSS_ORDER;ON_FILL;;138.822;;;;;;;;;;;;;
7451;01/14/2019;12:49:53;AM;MST;MARKET_ORDER;CLIENT_ORDER;AUD/USD;;1;Buy;;;;;;;;;;;
7452;01/14/2019;12:49:53;AM;MST;ORDER_FILL;MARKET_ORDER;AUD/USD;0.71884;1;Buy;0.0001;;;;0;0;0;;925.9;;
7453;01/14/2019;12:49:53;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.72084;;;;;;;;;;;;;
7454;01/14/2019;12:49:53;AM;MST;STOP_LOSS_ORDER;ON_FILL;;0.71724;;;;;;;;;;;;;
7455;01/14/2019;12:51:17;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;1;Buy;;;;;;;;;;;
7456;01/14/2019;12:51:17;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.14749;1;Buy;0.0001;;;;0;0;0;;925.9;;
7457;01/14/2019;12:51:17;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.14951;;;;;;;;;;;;;
7458;01/14/2019;12:51:17;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.14591;;;;;;;;;;;;;
7459;01/14/2019;12:51:46;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/JPY;;1;Buy;;;;;;;;;;;
7460;01/14/2019;12:51:46;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/JPY;124.02;1;Buy;0.0001;;;;0;0;0;;925.9;;
7461;01/14/2019;12:51:46;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;124.22;;;;;;;;;;;;;
7462;01/14/2019;12:51:46;AM;MST;STOP_LOSS_ORDER;ON_FILL;;123.86;;;;;;;;;;;;;
7463;01/14/2019;12:55:08;AM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CAD;;1;Sell;;;;;;;;;;;
7464;01/14/2019;12:55:08;AM;MST;ORDER_FILL;MARKET_ORDER;USD/CAD;1.32853;1;Sell;0.0001;;;;0;0;0;;925.9;;
7465;01/14/2019;12:55:08;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.32654;;;;;;;;;;;;;
7466;01/14/2019;12:55:08;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.33014;;;;;;;;;;;;;
7467;01/14/2019;01:00:53;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/JPY;138.822;1;Buy;0.0001;;;;0;0;-0.0015;;925.9;;
7468;01/14/2019;01:00:53;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7469;01/14/2019;01:01:34;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Buy;;;;;;;;;;;
7470;01/14/2019;01:01:34;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;138.852;1;Buy;0.0001;;;;0;0;0;;925.9;;
7471;01/14/2019;01:01:34;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;139.052;;;;;;;;;;;;;
7472;01/14/2019;01:01:34;AM;MST;STOP_LOSS_ORDER;ON_FILL;;138.692;;;;;;;;;;;;;
7473;01/14/2019;01:16:07;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/JPY;138.692;1;Sell;0.0001;;;;0;0;-0.0015;;925.9;;
7474;01/14/2019;01:16:07;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7475;01/14/2019;01:21:02;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;EUR/AUD;1.59447;1;Sell;0.0001;;;;0;0;-0.0011;;925.9;;
7476;01/14/2019;01:21:02;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7477;01/14/2019;02:24:16;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;USD/CAD;1.32653;1;Buy;0.0001;;;;0;0;0.0015;;925.9;;
7478;01/14/2019;02:24:16;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7479;01/14/2019;03:01:59;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;EUR/USD;1.14591;1;Sell;0.0001;;;;0;0;-0.0016;;925.9;;
7480;01/14/2019;03:01:59;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7481;01/14/2019;03:02:48;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;EUR/JPY;123.859;1;Sell;0.0001;;;;0;0;-0.0015;;925.9;;
7482;01/14/2019;03:02:48;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7483;01/14/2019;08:56:33;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;AUD/USD;0.72088;1;Sell;0.0001;;;;0;0;0.002;;925.9;;
7484;01/14/2019;08:56:33;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7485;01/14/2019;09:02:58;AM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CAD;;1;Buy;;;;;;;;;;;
7486;01/14/2019;09:02:58;AM;MST;ORDER_FILL;MARKET_ORDER;USD/CAD;1.32661;1;Buy;0.0001;;;;0;0;0;;925.9;;
7487;01/14/2019;09:02:58;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.3286;;;;;;;;;;;;;
7488;01/14/2019;09:02:58;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.325;;;;;;;;;;;;;
7489;01/14/2019;09:04:02;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/USD;;1;Buy;;;;;;;;;;;
7490;01/14/2019;09:04:02;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/USD;1.29199;1;Buy;0.0001;;;;0;0;0;;925.9;;
7491;01/14/2019;09:04:02;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.29359;;;;;;;;;;;;;
7492;01/14/2019;09:04:02;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.29049;;;;;;;;;;;;;
7493;01/14/2019;09:04:42;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Buy;;;;;;;;;;;
7494;01/14/2019;09:04:42;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;139.949;1;Buy;0.0001;;;;0;0;0;;925.9;;
7495;01/14/2019;09:04:42;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;140.11;;;;;;;;;;;;;
7496;01/14/2019;09:04:42;AM;MST;STOP_LOSS_ORDER;ON_FILL;;139.8;;;;;;;;;;;;;
7497;01/14/2019;09:05:06;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/USD;1.29049;1;Sell;0.0001;;;;0;0;-0.0015;;925.9;;
7498;01/14/2019;09:05:06;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7499;01/14/2019;09:05:06;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/JPY;139.799;1;Sell;0.0002;;;;0;0;-0.0014;;925.9;;
7500;01/14/2019;09:05:06;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7501;01/14/2019;09:05:12;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;1;Buy;;;;;;;;;;;
7502;01/14/2019;09:05:12;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.1465;1;Buy;0.0001;;;;0;0;0;;925.9;;
7503;01/14/2019;09:05:12;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.14711;;;;;;;;;;;;;
7504;01/14/2019;09:05:12;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.14501;;;;;;;;;;;;;
7505;01/14/2019;09:06:08;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Sell;;;;;;;;;;;
7506;01/14/2019;09:06:08;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;139.688;1;Sell;0.0002;;;;0;0;0;;925.9;;
7507;01/14/2019;09:06:08;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;139.512;;;;;;;;;;;;;
7508;01/14/2019;09:06:08;AM;MST;STOP_LOSS_ORDER;ON_FILL;;139.822;;;;;;;;;;;;;
7509;01/14/2019;09:06:28;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/USD;;1;Sell;;;;;;;;;;;
7510;01/14/2019;09:06:28;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/USD;1.28898;1;Sell;0.0001;;;;0;0;0;;925.9;;
7511;01/14/2019;09:06:28;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.28725;;;;;;;;;;;;;
7512;01/14/2019;09:06:28;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.29035;;;;;;;;;;;;;
7513;01/14/2019;09:07:53;AM;MST;MARKET_ORDER;CLIENT_ORDER;AUD/USD;;1;Sell;;;;;;;;;;;
7514;01/14/2019;09:07:53;AM;MST;ORDER_FILL;MARKET_ORDER;AUD/USD;0.71985;1;Sell;0.0001;;;;0;0;0;;925.9;;
7515;01/14/2019;09:07:53;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.71825;;;;;;;;;;;;;
7516;01/14/2019;09:07:53;AM;MST;STOP_LOSS_ORDER;ON_FILL;;0.72135;;;;;;;;;;;;;
7517;01/14/2019;09:09:27;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/AUD;;1;Buy;;;;;;;;;;;
7518;01/14/2019;09:09:27;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/AUD;1.59265;1;Buy;0.0001;;;;0;0;0;;925.9;;
7519;01/14/2019;09:09:27;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.59425;;;;;;;;;;;;;
7520;01/14/2019;09:09:27;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.59115;;;;;;;;;;;;;
7521;01/14/2019;09:13:01;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;EUR/USD;1.14711;1;Sell;0.0001;;;;0;0;0.0006;;925.9;;
7522;01/14/2019;09:13:01;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7523;01/14/2019;09:13:25;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;GBP/JPY;139.512;1;Buy;0.0001;;;;0;0;0.0016;;925.9;;
7524;01/14/2019;09:13:25;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7525;01/14/2019;09:20:01;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;EUR/AUD;1.59429;1;Sell;0.0001;;;;0;0;0.0012;;925.9;;
7526;01/14/2019;09:20:01;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7527;01/14/2019;09:24:47;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/USD;1.29035;1;Buy;0.0001;;;;0;0;-0.0014;;925.9;;
7528;01/14/2019;09:24:47;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7529;01/14/2019;02:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;0;;;;925.9;;
;01/14/2019;02:00:00;PM;MST;DAILY_FINANCING;TradeID:;7486;USD/CAD;;;;;;;;0;;;;;
;01/14/2019;02:00:00;PM;MST;DAILY_FINANCING;TradeID:;7514;AUD/USD;;;;;;;;0;;;;;
7530;01/14/2019;06:08:29;PM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;1;Sell;;;;;;;;;;;
7531;01/14/2019;06:08:29;PM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.14733;1;Sell;0.0001;;;;0;0;0;;925.9;;
7532;01/14/2019;06:08:29;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.14573;;;;;;;;;;;;;
7533;01/14/2019;06:08:29;PM;MST;STOP_LOSS_ORDER;ON_FILL;;1.14883;;;;;;;;;;;;;
7534;01/14/2019;06:21:28;PM;MST;MARKET_ORDER;CLIENT_ORDER;AUD/JPY;;1;Buy;;;;;;;;;;;
7535;01/14/2019;06:21:28;PM;MST;ORDER_FILL;MARKET_ORDER;AUD/JPY;78.146;1;Buy;0.0001;;;;0;0;0;;925.9;;
7536;01/14/2019;06:21:28;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;78.31;;;;;;;;;;;;;
7537;01/14/2019;06:21:28;PM;MST;STOP_LOSS_ORDER;ON_FILL;;78;;;;;;;;;;;;;
7538;01/14/2019;06:24:32;PM;MST;ORDER_FILL;STOP_LOSS_ORDER;AUD/USD;0.72135;1;Buy;0.0001;;;;0;0;-0.0015;;925.9;;
7539;01/14/2019;06:24:32;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7540;01/14/2019;06:35:59;PM;MST;ORDER_FILL;STOP_LOSS_ORDER;EUR/USD;1.14884;1;Buy;0.0001;;;;0;0;-0.0015;;925.9;;
7541;01/14/2019;06:35:59;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7542;01/14/2019;06:44:56;PM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;AUD/JPY;78.31;1;Sell;0.0001;;;;0;0;0.0015;;925.9;;
7543;01/14/2019;06:44:56;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7544;01/14/2019;10:02:38;PM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Buy;;;;;;;;;;;
7545;01/14/2019;10:02:38;PM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;140.059;1;Buy;0.0001;;;;0;0;0;;925.9;;
7546;01/14/2019;10:02:38;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;140.219;;;;;;;;;;;;;
7547;01/14/2019;10:02:38;PM;MST;STOP_LOSS_ORDER;ON_FILL;;139.909;;;;;;;;;;;;;
7548;01/14/2019;10:03:18;PM;MST;MARKET_ORDER;CLIENT_ORDER;CAD/JPY;;1;Buy;;;;;;;;;;;
7549;01/14/2019;10:03:18;PM;MST;ORDER_FILL;MARKET_ORDER;CAD/JPY;81.831;1;Buy;0.0001;;;;0;0;0;;925.9;;
7550;01/14/2019;10:03:18;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;81.991;;;;;;;;;;;;;
7551;01/14/2019;10:03:18;PM;MST;STOP_LOSS_ORDER;ON_FILL;;81.681;;;;;;;;;;;;;
7552;01/14/2019;10:20:53;PM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;GBP/JPY;140.219;1;Sell;0.0002;;;;0;0;0.0015;;925.9;;
7553;01/14/2019;10:20:53;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7554;01/15/2019;01:01:08;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;CAD/JPY;81.991;1;Sell;0.0001;;;;0;0;0.0015;;925.9;;
7555;01/15/2019;01:01:08;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7556;01/15/2019;01:07:12;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;USD/CAD;1.325;1;Sell;0.0001;;;;0;0;-0.0012;;925.9;;
7557;01/15/2019;01:07:12;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
7558;01/16/2019;04:08:53;AM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CAD;;1;Buy;;;;;;;;;;;
7559;01/16/2019;04:08:53;AM;MST;ORDER_FILL;MARKET_ORDER;USD/CAD;1.32801;1;Buy;0.0001;;;;0;0;0;;925.9;;
7560;01/16/2019;04:08:53;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.32961;;;;;;;;;;;;;
7561;01/16/2019;04:08:53;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.32651;;;;;;;;;;;;;
7562;01/16/2019;04:09:19;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/AUD;;1;Buy;;;;;;;;;;;
7563;01/16/2019;04:09:19;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/AUD;1.58942;1;Buy;0.0001;;;;0;0;0;;925.9;;
7564;01/16/2019;04:09:19;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.59102;;;;;;;;;;;;;
7565;01/16/2019;04:09:19;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.58792;;;;;;;;;;;;;
7566;01/16/2019;04:09:41;AM;MST;MARKET_ORDER;CLIENT_ORDER;AUD/USD;;1;Sell;;;;;;;;;;;
7567;01/16/2019;04:09:41;AM;MST;ORDER_FILL;MARKET_ORDER;AUD/USD;0.71713;1;Sell;0.0001;;;;0;0;0;;925.9;;
7568;01/16/2019;04:09:41;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.7155;;;;;;;;;;;;;
7569;01/16/2019;04:09:41;AM;MST;STOP_LOSS_ORDER;ON_FILL;;0.7186;;;;;;;;;;;;;
7570;01/16/2019;04:10:15;AM;MST;MARKET_ORDER;CLIENT_ORDER;NZD/CHF;;1;Sell;;;;;;;;;;;
7571;01/16/2019;04:10:15;AM;MST;ORDER_FILL;MARKET_ORDER;NZD/CHF;0.66849;1;Sell;0.0001;;;;0;0;0;;925.9;;
7572;01/16/2019;04:10:15;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.66687;;;;;;;;;;;;;
7573;01/16/2019;04:10:15;AM;MST;STOP_LOSS_ORDER;ON_FILL;;0.66997;;;;;;;;;;;;;
7574;01/16/2019;04:11:06;AM;MST;MARKET_ORDER;CLIENT_ORDER;AUD/JPY;;1;Sell;;;;;;;;;;;
7575;01/16/2019;04:11:06;AM;MST;ORDER_FILL;MARKET_ORDER;AUD/JPY;77.949;1;Sell;0.0001;;;;0;0;0;;925.9;;
7576;01/16/2019;04:11:06;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;77.787;;;;;;;;;;;;;
7577;01/16/2019;04:11:06;AM;MST;STOP_LOSS_ORDER;ON_FILL;;78.097;;;;;;;;;;;;;
7578;01/16/2019;04:11:45;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Buy;;;;;;;;;;;
7579;01/16/2019;04:11:45;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;139.92;1;Buy;0.0001;;;;0;0;0;;925.9;;
7580;01/16/2019;04:11:45;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;140.075;;;;;;;;;;;;;
7581;01/16/2019;04:11:45;AM;MST;STOP_LOSS_ORDER;ON_FILL;;139.765;;;;;;;;;;;;;
7582;01/16/2019;04:14:54;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;EUR/AUD;1.59102;1;Sell;0.0001;;;;0;0;0.0011;;925.9;;
7583;01/16/2019;04:14:54;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
