Ticket,Date,Timezone,Transaction,Details,Instrument,Price,Units,Direction,Spread Cost,Stop Loss,Take Profit,Trailing Stop,Financing,Commission,Conversion Rate,PL,Amount,Balance
10646,10/10/2019 12:30:47 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,117.84300,,,,,,,,,,,,
10647,10/10/2019 12:31:32 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,,
10648,10/10/2019 03:29:42 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/JPY,,1000,Sell,,,,,,,,,,
10649,10/10/2019 03:29:42 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/JPY,118.48900,1000,Sell,0.0652,,,,0.00000,0.0000,,0.00000,,579.32
10650,10/10/2019 05:47:28 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/JPY,,300,Sell,,,,,,,,,,
10651,10/10/2019 05:47:28 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/JPY,118.63100,300,Sell,0.0209,,,,0.00000,0.0000,,0.00000,,579.32
10652,10/10/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.05380,,,,,579.27
,10/10/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10629,EUR/JPY,,,,,,,,-0.01630,,,,,
,10/10/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10635,EUR/JPY,,,,,,,,-0.02410,,,,,
,10/10/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10645,EUR/JPY,,,,,,,,-0.00830,,,,,
,10/10/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10649,EUR/JPY,,,,,,,,-0.00420,,,,,
,10/10/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10651,EUR/JPY,,,,,,,,-0.00090,,,,,
10653,10/11/2019 07:06:55 AM,PDT,TRANSFER_FUNDS,,,,,,,,,,,,,,400.00,979.27
10654,10/11/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.08250,,,,,979.19
,10/11/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10629,EUR/JPY,,,,,,,,-0.02110,,,,,
,10/11/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10635,EUR/JPY,,,,,,,,-0.03170,,,,,
,10/11/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10645,EUR/JPY,,,,,,,,-0.01590,,,,,
,10/11/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10649,EUR/JPY,,,,,,,,-0.01060,,,,,
,10/11/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10651,EUR/JPY,,,,,,,,-0.00320,,,,,
10655,10/12/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.08250,,,,,979.10
,10/12/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10629,EUR/JPY,,,,,,,,-0.02110,,,,,
,10/12/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10635,EUR/JPY,,,,,,,,-0.03170,,,,,
,10/12/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10645,EUR/JPY,,,,,,,,-0.01590,,,,,
,10/12/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10649,EUR/JPY,,,,,,,,-0.01060,,,,,
,10/12/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10651,EUR/JPY,,,,,,,,-0.00320,,,,,
10656,10/13/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.08250,,,,,979.02
,10/13/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10629,EUR/JPY,,,,,,,,-0.02110,,,,,
,10/13/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10635,EUR/JPY,,,,,,,,-0.03170,,,,,
,10/13/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10645,EUR/JPY,,,,,,,,-0.01590,,,,,
,10/13/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10649,EUR/JPY,,,,,,,,-0.01060,,,,,
,10/13/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10651,EUR/JPY,,,,,,,,-0.00320,,,,,
10657,10/13/2019 05:13:06 PM,PDT,MARKET_ORDER,CLIENT_ORDER,USD/CAD,,500,Buy,,,1.32309,,,,,,,
10658,10/13/2019 05:13:06 PM,PDT,ORDER_FILL,MARKET_ORDER,USD/CAD,1.32059,500,Buy,0.0341,,,,0.00000,0.0000,,0.00000,,979.02
10659,10/13/2019 05:13:06 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.32309,,,,,,,,,,,,
10660,10/14/2019 06:44:10 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
10661,10/14/2019 06:44:10 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.32397,,,,,,,,,,,,
10662,10/14/2019 10:50:25 AM,PDT,MARKET_ORDER,TRADE_CLOSE,USD/CAD,,500,Sell,,,,,,,,,,
10663,10/14/2019 10:50:25 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,USD/CAD,1.32309,500,Sell,0.0302,,,,-0.00450,0.0000,0.7557,0.94460,,979.96
10664,10/14/2019 10:50:25 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
10665,10/14/2019 10:51:04 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,USD/CAD,1.32000,500,Buy,,,1.32350,,,,,,,
10666,10/14/2019 10:53:29 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,NZD/USD,0.62800,500,Buy,,,0.63100,,,,,,,
10667,10/14/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.08250,,,,,979.88
,10/14/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10629,EUR/JPY,,,,,,,,-0.02110,,,,,
,10/14/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10635,EUR/JPY,,,,,,,,-0.03170,,,,,
,10/14/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10645,EUR/JPY,,,,,,,,-0.01590,,,,,
,10/14/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10649,EUR/JPY,,,,,,,,-0.01060,,,,,
,10/14/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10651,EUR/JPY,,,,,,,,-0.00320,,,,,
10668,10/14/2019 01:38:53 PM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/JPY,,250,Sell,,119.73100,119.13100,,,,,,,
10669,10/14/2019 01:38:53 PM,PDT,ORDER_FILL,MARKET_ORDER,EUR/JPY,119.49100,250,Sell,0.0196,,,,0.00000,0.0000,,0.00000,,979.88
10670,10/14/2019 01:38:53 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,119.13100,,,,,,,,,,,,
10671,10/14/2019 01:38:53 PM,PDT,STOP_LOSS_ORDER,ON_FILL,,119.73100,,,,,,,,,,,,
10672,10/15/2019 01:30:16 AM,PDT,MARKET_ORDER,CLIENT_ORDER,USD/CAD,,200,Buy,,,1.32644,,,,,,,
10673,10/15/2019 01:30:16 AM,PDT,ORDER_FILL,MARKET_ORDER,USD/CAD,1.32294,200,Buy,0.0121,,,,0.00000,0.0000,,0.00000,,979.88
10674,10/15/2019 01:30:16 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.32644,,,,,,,,,,,,
10675,10/15/2019 01:31:28 AM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/CAD,,200,Buy,,,0.83484,,,,,,,
10676,10/15/2019 01:31:28 AM,PDT,ORDER_FILL,MARKET_ORDER,NZD/CAD,0.83129,200,Buy,0.0197,,,,0.00000,0.0000,,0.00000,,979.88
10677,10/15/2019 01:31:28 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.83484,,,,,,,,,,,,
10678,10/15/2019 02:02:18 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
10679,10/15/2019 02:02:18 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.32441,,,,,,,,,,,,
10680,10/15/2019 02:25:37 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,NZD/USD,0.62800,500,Buy,0.0350,,,,0.00000,0.0000,,0.00000,,979.88
10681,10/15/2019 02:25:37 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.63100,,,,,,,,,,,,
10682,10/15/2019 02:43:28 AM,PDT,MARKET_ORDER,TRADE_CLOSE,USD/CAD,,200,Sell,,,,,,,,,,
10683,10/15/2019 02:43:28 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,USD/CAD,1.32346,200,Sell,0.0098,,,,-0.00010,0.0000,0.7555,0.07860,,979.96
10684,10/15/2019 02:43:28 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
10685,10/15/2019 07:30:22 AM,PDT,ORDER_FILL,STOP_LOSS_ORDER,EUR/JPY,119.73300,250,Buy,0.0207,,,,-0.00200,0.0000,0.0092,-0.55760,,979.40
10686,10/15/2019 07:30:22 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
10687,10/15/2019 08:13:49 AM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/AUD,,100,Sell,,,,,,,,,,
10688,10/15/2019 08:13:49 AM,PDT,ORDER_FILL,MARKET_ORDER,GBP/AUD,1.88751,100,Sell,0.0173,,,,0.00000,0.0000,,0.00000,,979.40
10689,10/15/2019 08:14:52 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
10690,10/15/2019 08:14:52 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,USD/CAD,1.32000,200,Buy,,,1.32350,,,,,,,
10691,10/15/2019 08:26:15 AM,PDT,MARKET_ORDER,CLIENT_ORDER,USD/CAD,,505,Buy,,,1.32387,,,,,,,
10692,10/15/2019 08:26:15 AM,PDT,ORDER_FILL,MARKET_ORDER,USD/CAD,1.32087,505,Buy,0.0325,,,,0.00000,0.0000,,0.00000,,979.40
10693,10/15/2019 08:26:15 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.32387,,,,,,,,,,,,
10694,10/15/2019 08:32:23 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,,
10695,10/15/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.09270,,,,,979.31
,10/15/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10629,EUR/JPY,,,,,,,,-0.02100,,,,,
,10/15/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10635,EUR/JPY,,,,,,,,-0.03150,,,,,
,10/15/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10645,EUR/JPY,,,,,,,,-0.01580,,,,,
,10/15/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10649,EUR/JPY,,,,,,,,-0.01050,,,,,
,10/15/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10651,EUR/JPY,,,,,,,,-0.00320,,,,,
,10/15/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10692,USD/CAD,,,,,,,,-0.00120,,,,,
,10/15/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10688,GBP/AUD,,,,,,,,-0.00050,,,,,
,10/15/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10680,NZD/USD,,,,,,,,-0.00630,,,,,
,10/15/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10676,NZD/CAD,,,,,,,,-0.00270,,,,,
10696,10/15/2019 02:48:29 PM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,NZD/USD,0.63103,500,Sell,0.1075,,,,-0.00110,0.0000,1.0000,1.51500,,980.82
10697,10/15/2019 06:39:17 PM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/AUD,,200,Sell,,,1.88939,,,,,,,
10698,10/15/2019 06:39:17 PM,PDT,ORDER_FILL,MARKET_ORDER,GBP/AUD,1.89390,200,Sell,0.0296,,,,0.00000,0.0000,,0.00000,,980.82
10699,10/15/2019 06:39:17 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.88939,,,,,,,,,,,,
10700,10/15/2019 07:11:49 PM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,USD/CAD,1.31800,350,Buy,,,1.32150,,,,,,,
10701,10/15/2019 07:20:35 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
10702,10/15/2019 07:20:35 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.88756,,,,,,,,,,,,
10703,10/15/2019 07:32:34 PM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/AUD,1.63900,300,Sell,,,1.63450,,,,,,,
10704,10/15/2019 11:15:31 PM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,EUR/AUD,1.63903,300,Sell,0.0405,,,,0.00000,0.0000,,0.00000,,980.82
10705,10/15/2019 11:15:31 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.63450,,,,,,,,,,,,
10706,10/16/2019 12:26:59 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/AUD,1.88756,200,Buy,0.1348,,,,-0.00120,0.0000,0.6737,0.85430,,981.67
10707,10/16/2019 12:28:14 AM,PDT,MARKET_ORDER,TRADE_CLOSE,GBP/AUD,,100,Buy,,,,,,,,,,
10708,10/16/2019 12:28:14 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/AUD,1.88639,100,Buy,0.0249,,,,-0.00120,0.0000,0.6736,0.07540,,981.75
10709,10/16/2019 01:24:54 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,NZD/CHF,0.62400,300,Buy,,,0.62700,,,,,,,
10710,10/16/2019 03:35:23 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,NZD/CHF,0.62398,300,Buy,0.0376,,,,0.00000,0.0000,,0.00000,,981.75
10711,10/16/2019 03:35:23 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.62700,,,,,,,,,,,,
10712,10/16/2019 05:14:50 AM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/CAD,,100,Buy,,,0.83057,,,,,,,
10713,10/16/2019 05:14:50 AM,PDT,ORDER_FILL,MARKET_ORDER,NZD/CAD,0.82508,100,Buy,0.0083,,,,0.00000,0.0000,,0.00000,,981.75
10714,10/16/2019 05:14:50 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.83057,,,,,,,,,,,,
10715,10/16/2019 08:36:35 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,,
10716,10/16/2019 08:39:25 AM,PDT,MARKET_ORDER,CLIENT_ORDER,USD/CAD,,150,Buy,,,,,,,,,,
10717,10/16/2019 08:39:25 AM,PDT,ORDER_FILL,MARKET_ORDER,USD/CAD,1.31880,150,Buy,0.0091,,,,0.00000,0.0000,,0.00000,,981.75
10718,10/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.09180,,,,,981.65
,10/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10704,EUR/AUD,,,,,,,,0.00210,,,,,
,10/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10629,EUR/JPY,,,,,,,,-0.02090,,,,,
,10/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10635,EUR/JPY,,,,,,,,-0.03160,,,,,
,10/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10645,EUR/JPY,,,,,,,,-0.01580,,,,,
,10/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10649,EUR/JPY,,,,,,,,-0.01050,,,,,
,10/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10651,EUR/JPY,,,,,,,,-0.00320,,,,,
,10/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10692,USD/CAD,,,,,,,,-0.00630,,,,,
,10/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10717,USD/CAD,,,,,,,,-0.00040,,,,,
,10/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10676,NZD/CAD,,,,,,,,-0.00560,,,,,
,10/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10713,NZD/CAD,,,,,,,,-0.00090,,,,,
,10/16/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10710,NZD/CHF,,,,,,,,0.00130,,,,,
10719,10/16/2019 01:30:04 PM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,NZD/CAD,0.83057,100,Sell,0.0114,,,,-0.00010,0.0000,0.7574,0.41580,,982.07
10720,10/16/2019 05:30:12 PM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/AUD,1.63443,300,Buy,0.1322,,,,0.00070,0.0000,0.6779,0.93560,,983.01
10721,10/16/2019 06:17:42 PM,PDT,TAKE_PROFIT_ORDER,CLIENT_ORDER,,1.32158,,,,,,,,,,,,
10722,10/16/2019 06:28:53 PM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/CAD,1.46300,200,Sell,,,1.46000,,,,,,,
10723,10/16/2019 08:41:39 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
10724,10/16/2019 08:41:39 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.32270,,,,,,,,,,,,
10725,10/16/2019 08:51:42 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
10726,10/16/2019 08:51:42 PM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,EUR/CAD,1.46300,200,Sell,,,1.45970,,,,,,,
10727,10/16/2019 09:11:41 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
10728,10/16/2019 09:11:41 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,0.83393,,,,,,,,,,,,
10729,10/16/2019 10:05:46 PM,PDT,TRANSFER_FUNDS,,,,,,,,,,,,,,300.00,1283.01
10730,10/17/2019 12:33:06 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,EUR/CAD,1.46300,200,Sell,0.0182,,,,0.00000,0.0000,,0.00000,,1283.01
10731,10/17/2019 12:33:06 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.45970,,,,,,,,,,,,
10732,10/17/2019 01:04:58 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,NZD/CHF,0.62700,300,Sell,0.0438,,,,0.00160,0.0000,1.0067,0.91210,,1283.92
10733,10/17/2019 01:39:34 AM,PDT,MARKET_ORDER,TRADE_CLOSE,NZD/CAD,,200,Sell,,,,,,,,,,
10734,10/17/2019 01:39:34 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,NZD/CAD,0.83359,200,Sell,0.0220,,,,-0.00300,0.0000,0.7585,0.34890,,1284.27
10735,10/17/2019 01:39:34 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
10736,10/17/2019 01:40:48 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/JPY,120.75000,150,Sell,,,120.45000,,,,,,,
10737,10/17/2019 02:25:23 AM,PDT,MARKET_ORDER,CLIENT_ORDER,USD/CAD,,550,Buy,,,1.32015,,,,,,,
10738,10/17/2019 02:25:23 AM,PDT,ORDER_FILL,MARKET_ORDER,USD/CAD,1.31765,550,Buy,0.0292,,,,0.00000,0.0000,,0.00000,,1284.27
10739,10/17/2019 02:25:23 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.32015,,,,,,,,,,,,
10740,10/17/2019 02:27:16 AM,PDT,MARKET_ORDER,CLIENT_ORDER,AUD/USD,,300,Sell,,,0.67889,,,,,,,
10741,10/17/2019 02:27:16 AM,PDT,ORDER_FILL,MARKET_ORDER,AUD/USD,0.68139,300,Sell,0.0195,,,,0.00000,0.0000,,0.00000,,1284.27
10742,10/17/2019 02:27:16 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.67889,,,,,,,,,,,,
10743,10/17/2019 02:28:15 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,EUR/JPY,120.75300,150,Sell,0.0131,,,,0.00000,0.0000,,0.00000,,1284.27
10744,10/17/2019 02:28:15 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,120.45000,,,,,,,,,,,,
10745,10/17/2019 02:28:21 AM,PDT,ORDER_CANCEL_REJECT,,,,,,,,,,,,,,,
10746,10/17/2019 02:30:17 AM,PDT,MARKET_ORDER,CLIENT_ORDER,AUD/JPY,,300,Sell,,,73.89800,,,,,,,
10747,10/17/2019 02:30:17 AM,PDT,ORDER_FILL,MARKET_ORDER,AUD/JPY,74.15000,300,Sell,0.0193,,,,0.00000,0.0000,,0.00000,,1284.27
10748,10/17/2019 02:30:17 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,73.89800,,,,,,,,,,,,
10749,10/17/2019 02:39:24 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/JPY,,250,Sell,,,120.82100,,,,,,,
10750,10/17/2019 02:39:24 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/JPY,121.33800,250,Sell,0.0207,,,,0.00000,0.0000,,0.00000,,1284.27
10751,10/17/2019 02:39:24 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,120.82100,,,,,,,,,,,,
10752,10/17/2019 02:41:36 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,,
10753,10/17/2019 02:41:36 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,120.68800,,,,,,,,,,,,
10754,10/17/2019 05:17:35 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/JPY,120.68700,250,Buy,0.0196,,,,-0.00030,0.0000,0.0092,1.49730,,1285.76
10755,10/17/2019 08:13:28 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/CAD,1.45970,200,Buy,0.0167,,,,0.00310,0.0000,0.7612,0.50240,,1286.27
10756,10/17/2019 08:37:38 AM,PDT,MARKET_ORDER,CLIENT_ORDER,USD/CAD,,400,Buy,,,1.31635,,,,,,,
10757,10/17/2019 08:37:38 AM,PDT,ORDER_FILL,MARKET_ORDER,USD/CAD,1.31333,400,Buy,0.0244,,,,0.00000,0.0000,,0.00000,,1286.27
10758,10/17/2019 08:37:38 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.31635,,,,,,,,,,,,
10759,10/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.09780,,,,,1286.17
,10/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10629,EUR/JPY,,,,,,,,-0.02100,,,,,
,10/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10635,EUR/JPY,,,,,,,,-0.03150,,,,,
,10/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10645,EUR/JPY,,,,,,,,-0.01580,,,,,
,10/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10649,EUR/JPY,,,,,,,,-0.01050,,,,,
,10/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10651,EUR/JPY,,,,,,,,-0.00320,,,,,
,10/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10743,EUR/JPY,,,,,,,,-0.00070,,,,,
,10/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10692,USD/CAD,,,,,,,,-0.00640,,,,,
,10/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10717,USD/CAD,,,,,,,,-0.00190,,,,,
,10/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10738,USD/CAD,,,,,,,,-0.00300,,,,,
,10/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10757,USD/CAD,,,,,,,,-0.00090,,,,,
,10/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10741,AUD/USD,,,,,,,,0.00130,,,,,
,10/17/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10747,AUD/JPY,,,,,,,,-0.00420,,,,,
10760,10/17/2019 06:05:53 PM,PDT,TRANSFER_FUNDS,,,,,,,,,,,,,,300.00,1586.17
10761,10/17/2019 08:09:53 PM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,NZD/USD,0.63750,250,Sell,,,0.63450,,,,,,,
10762,10/18/2019 12:04:19 AM,PDT,MARKET_ORDER,TRADE_CLOSE,EUR/JPY,,150,Buy,,,,,,,,,,
10763,10/18/2019 12:04:19 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/JPY,120.74600,150,Buy,0.0104,,,,-0.00080,0.0000,0.0092,0.00970,,1586.18
10764,10/18/2019 12:04:19 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,,
10765,10/18/2019 01:31:21 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,NZD/USD,0.63751,250,Sell,0.0175,,,,0.00000,0.0000,,0.00000,,1586.18
10766,10/18/2019 01:31:21 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.63450,,,,,,,,,,,,
10767,10/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.11150,,,,,1586.07
,10/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10629,EUR/JPY,,,,,,,,-0.02100,,,,,
,10/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10635,EUR/JPY,,,,,,,,-0.03160,,,,,
,10/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10645,EUR/JPY,,,,,,,,-0.01580,,,,,
,10/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10649,EUR/JPY,,,,,,,,-0.01060,,,,,
,10/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10651,EUR/JPY,,,,,,,,-0.00320,,,,,
,10/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10692,USD/CAD,,,,,,,,-0.00650,,,,,
,10/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10717,USD/CAD,,,,,,,,-0.00190,,,,,
,10/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10738,USD/CAD,,,,,,,,-0.00700,,,,,
,10/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10757,USD/CAD,,,,,,,,-0.00500,,,,,
,10/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10741,AUD/USD,,,,,,,,0.00280,,,,,
,10/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10747,AUD/JPY,,,,,,,,-0.00970,,,,,
,10/18/2019 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 10765,NZD/USD,,,,,,,,-0.00200,,,,,
10768,10/19/2019 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,-0.11380,,,,,1585.95
