Ticket,Date,Timezone,Transaction,Details,Instrument,Price,Units,Direction,Spread Cost,Stop Loss,Take Profit,Trailing Stop,Financing,Commission,P/L,Amount,Balance
153,10/03/2017 06:36:10 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,NZD/CHF,0.68000,100,Buy,,,,,,,,,
154,10/03/2017 06:39:26 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,NZD/CHF,0.69700,100,Buy,,,,,,,,,
155,10/03/2017 06:40:21 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,
156,10/03/2017 07:27:17 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,NZD/CHF,0.69800,100,Buy,,,,,0.00000,0.0000,0.00000,,200.28
157,10/03/2017 07:27:17 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.70000,,,,,,,,,,,
158,10/03/2017 08:43:39 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,NZD/CHF,0.69500,50,Buy,,,,,,,,,
159,10/03/2017 11:07:49 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,NZD/CHF,0.69000,100,Buy,,,,,,,,,
160,10/03/2017 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00200,,,,200.28
,10/03/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 14,NZD/CHF,,,,,,,,0.00000,,,,
,10/03/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 47,NZD/CHF,,,,,,,,0.00000,,,,
,10/03/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 49,NZD/CHF,,,,,,,,0.00000,,,,
,10/03/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 78,NZD/CHF,,,,,,,,0.00010,,,,
,10/03/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 140,NZD/CHF,,,,,,,,0.00050,,,,
,10/03/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 142,NZD/CHF,,,,,,,,0.00070,,,,
,10/03/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 149,NZD/CHF,,,,,,,,0.00020,,,,
,10/03/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 156,NZD/CHF,,,,,,,,0.00050,,,,
161,10/03/2017 01:07:12 PM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/CHF,,50,Buy,,,,,,,,,
162,10/03/2017 01:07:12 PM,PDT,ORDER_FILL,MARKET_ORDER,NZD/CHF,0.69710,50,Buy,,,,,0.00000,0.0000,0.00000,,200.28
163,10/03/2017 03:11:50 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
164,10/03/2017 03:11:50 PM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,NZD/CHF,0.69000,500,Buy,,,,,,,,,
165,10/03/2017 03:12:40 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
166,10/03/2017 03:12:40 PM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,NZD/CHF,0.68000,500,Buy,,,,,,,,,
167,10/03/2017 06:01:02 PM,PDT,TAKE_PROFIT_ORDER,CLIENT_ORDER,,0.69907,,,,,,,,,,,
168,10/03/2017 06:01:33 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
169,10/03/2017 06:01:33 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,0.70004,,,,,,,,,,,
170,10/03/2017 06:53:29 PM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,NZD/CHF,0.69909,50,Sell,,,,,0.00030,0.0000,0.10240,,200.39
171,10/04/2017 06:25:30 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
172,10/04/2017 06:25:30 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,NZD/CHF,0.69500,200,Buy,,,,,,,,,
173,10/04/2017 12:53:21 PM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/CHF,,100,Buy,,,,,,,,,
174,10/04/2017 12:53:21 PM,PDT,ORDER_FILL,MARKET_ORDER,NZD/CHF,0.69922,100,Buy,,,,,0.00000,0.0000,0.00000,,200.39
175,10/04/2017 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00460,,,,200.39
,10/04/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 14,NZD/CHF,,,,,,,,0.00000,,,,
,10/04/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 47,NZD/CHF,,,,,,,,0.00000,,,,
,10/04/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 49,NZD/CHF,,,,,,,,0.00000,,,,
,10/04/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 78,NZD/CHF,,,,,,,,0.00010,,,,
,10/04/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 140,NZD/CHF,,,,,,,,0.00050,,,,
,10/04/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 142,NZD/CHF,,,,,,,,0.00110,,,,
,10/04/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 149,NZD/CHF,,,,,,,,0.00070,,,,
,10/04/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 156,NZD/CHF,,,,,,,,0.00220,,,,
,10/04/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 174,NZD/CHF,,,,,,,,0.00000,,,,
176,10/04/2017 01:57:03 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
177,10/04/2017 01:57:03 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,0.69968,,,,,,,,,,,
178,10/05/2017 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.00680,,,,200.40
,10/05/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 14,NZD/CHF,,,,,,,,0.00000,,,,
,10/05/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 47,NZD/CHF,,,,,,,,0.00000,,,,
,10/05/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 49,NZD/CHF,,,,,,,,0.00000,,,,
,10/05/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 78,NZD/CHF,,,,,,,,0.00010,,,,
,10/05/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 140,NZD/CHF,,,,,,,,0.00050,,,,
,10/05/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 142,NZD/CHF,,,,,,,,0.00110,,,,
,10/05/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 149,NZD/CHF,,,,,,,,0.00070,,,,
,10/05/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 156,NZD/CHF,,,,,,,,0.00220,,,,
,10/05/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 174,NZD/CHF,,,,,,,,0.00220,,,,
179,10/05/2017 01:25:40 PM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/CHF,,1,Buy,,,,,,,,,
180,10/05/2017 01:25:40 PM,PDT,ORDER_FILL,MARKET_ORDER,NZD/CHF,0.69649,1,Buy,,,,,0.00000,0.0000,0.00000,,200.40
181,10/05/2017 01:25:40 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.69949,,,,,,,,,,,
182,10/05/2017 01:25:40 PM,PDT,STOP_LOSS_ORDER,ON_FILL,,0.69349,,,,,,,,,,,
183,10/05/2017 05:50:12 PM,PDT,TAKE_PROFIT_ORDER,CLIENT_ORDER,,0.69724,,,,,,,,,,,
184,10/05/2017 05:50:32 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
185,10/05/2017 05:50:32 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,0.69745,,,,,,,,,,,
186,10/05/2017 05:50:48 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
187,10/05/2017 05:50:48 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,0.69799,,,,,,,,,,,
188,10/05/2017 05:51:51 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
189,10/05/2017 05:51:51 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,0.70071,,,,,,,,,,,
190,10/05/2017 05:52:03 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
191,10/05/2017 05:52:03 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,0.70071,,,,,,,,,,,
192,10/05/2017 05:52:13 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
193,10/05/2017 05:52:13 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,0.70091,,,,,,,,,,,
194,10/05/2017 05:52:36 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
195,10/05/2017 05:52:36 PM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,0.70540,,,,,,,,,,,
196,10/05/2017 06:28:22 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
197,10/05/2017 06:28:22 PM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,NZD/CHF,0.69550,200,Buy,,,,,,,,,
198,10/05/2017 06:56:03 PM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,NZD/CHF,0.69548,200,Buy,,,,,0.00000,0.0000,0.00000,,200.40
199,10/05/2017 06:56:03 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.69752,,,,,,,,,,,
200,10/05/2017 09:30:21 PM,PDT,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,
201,10/06/2017 05:29:55 AM,PDT,ORDER_FILL,STOP_LOSS_ORDER,NZD/CHF,0.69309,1,Sell,,,,,0.00000,0.0000,-0.00350,,200.40
202,10/06/2017 05:29:55 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
203,10/06/2017 06:45:18 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,NZD/CHF,0.69000,300,Buy,,,,,,,,,
204,10/06/2017 10:47:56 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
205,10/06/2017 10:47:56 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,NZD/CHF,0.69310,300,Buy,,,,,,,,,
206,10/06/2017 10:48:15 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
207,10/06/2017 10:48:15 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,NZD/CHF,0.69330,300,Buy,,,,,,,,,
208,10/06/2017 10:48:32 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
209,10/06/2017 10:48:32 AM,PDT,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,NZD/CHF,0.69350,300,Buy,,,,,,,,,
210,10/06/2017 12:49:57 PM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,NZD/CHF,0.69350,300,Buy,,,,,0.00000,0.0000,0.00000,,200.40
211,10/06/2017 12:49:57 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.69555,,,,,,,,,,,
212,10/06/2017 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.01000,,,,200.41
,10/06/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 14,NZD/CHF,,,,,,,,0.00000,,,,
,10/06/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 47,NZD/CHF,,,,,,,,0.00000,,,,
,10/06/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 49,NZD/CHF,,,,,,,,0.00000,,,,
,10/06/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 78,NZD/CHF,,,,,,,,0.00010,,,,
,10/06/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 140,NZD/CHF,,,,,,,,0.00050,,,,
,10/06/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 142,NZD/CHF,,,,,,,,0.00110,,,,
,10/06/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 149,NZD/CHF,,,,,,,,0.00060,,,,
,10/06/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 156,NZD/CHF,,,,,,,,0.00220,,,,
,10/06/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 174,NZD/CHF,,,,,,,,0.00220,,,,
,10/06/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 198,NZD/CHF,,,,,,,,0.00330,,,,
,10/06/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 210,NZD/CHF,,,,,,,,0.00000,,,,
213,10/07/2017 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.01750,,,,200.42
,10/07/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 14,NZD/CHF,,,,,,,,0.00000,,,,
,10/07/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 47,NZD/CHF,,,,,,,,0.00000,,,,
,10/07/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 49,NZD/CHF,,,,,,,,0.00000,,,,
,10/07/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 78,NZD/CHF,,,,,,,,0.00010,,,,
,10/07/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 140,NZD/CHF,,,,,,,,0.00050,,,,
,10/07/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 142,NZD/CHF,,,,,,,,0.00110,,,,
,10/07/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 149,NZD/CHF,,,,,,,,0.00060,,,,
,10/07/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 156,NZD/CHF,,,,,,,,0.00220,,,,
,10/07/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 174,NZD/CHF,,,,,,,,0.00220,,,,
,10/07/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 198,NZD/CHF,,,,,,,,0.00430,,,,
,10/07/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 210,NZD/CHF,,,,,,,,0.00650,,,,
214,10/08/2017 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.01750,,,,200.44
,10/08/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 14,NZD/CHF,,,,,,,,0.00000,,,,
,10/08/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 47,NZD/CHF,,,,,,,,0.00000,,,,
,10/08/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 49,NZD/CHF,,,,,,,,0.00000,,,,
,10/08/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 78,NZD/CHF,,,,,,,,0.00010,,,,
,10/08/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 140,NZD/CHF,,,,,,,,0.00050,,,,
,10/08/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 142,NZD/CHF,,,,,,,,0.00110,,,,
,10/08/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 149,NZD/CHF,,,,,,,,0.00060,,,,
,10/08/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 156,NZD/CHF,,,,,,,,0.00220,,,,
,10/08/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 174,NZD/CHF,,,,,,,,0.00220,,,,
,10/08/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 198,NZD/CHF,,,,,,,,0.00430,,,,
,10/08/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 210,NZD/CHF,,,,,,,,0.00650,,,,
215,10/09/2017 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.01750,,,,200.46
,10/09/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 14,NZD/CHF,,,,,,,,0.00000,,,,
,10/09/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 47,NZD/CHF,,,,,,,,0.00000,,,,
,10/09/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 49,NZD/CHF,,,,,,,,0.00000,,,,
,10/09/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 78,NZD/CHF,,,,,,,,0.00010,,,,
,10/09/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 140,NZD/CHF,,,,,,,,0.00050,,,,
,10/09/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 142,NZD/CHF,,,,,,,,0.00110,,,,
,10/09/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 149,NZD/CHF,,,,,,,,0.00060,,,,
,10/09/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 156,NZD/CHF,,,,,,,,0.00220,,,,
,10/09/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 174,NZD/CHF,,,,,,,,0.00220,,,,
,10/09/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 198,NZD/CHF,,,,,,,,0.00430,,,,
,10/09/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 210,NZD/CHF,,,,,,,,0.00650,,,,
216,10/10/2017 09:26:47 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,NZD/CHF,0.68500,400,Buy,,,,,,,,,
217,10/10/2017 10:40:38 AM,PDT,MARKET_ORDER,CLIENT_ORDER,NZD/CHF,,100,Buy,,,,,,,,,
218,10/10/2017 10:40:38 AM,PDT,ORDER_FILL,MARKET_ORDER,NZD/CHF,0.69008,100,Buy,,,,,0.00000,0.0000,0.00000,,200.46
219,10/10/2017 10:40:38 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,0.69261,,,,,,,,,,,
220,10/10/2017 11:32:06 AM,PDT,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,10,Buy,,,,,,,,,
221,10/10/2017 11:32:06 AM,PDT,ORDER_FILL,MARKET_ORDER,EUR/USD,1.18097,10,Buy,,,,,0.00000,0.0000,0.00000,,200.46
222,10/10/2017 11:32:06 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.18297,,,,,,,,,,,
223,10/10/2017 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.01770,,,,200.48
,10/10/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 221,EUR/USD,,,,,,,,0.00000,,,,
,10/10/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 14,NZD/CHF,,,,,,,,0.00000,,,,
,10/10/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 47,NZD/CHF,,,,,,,,0.00000,,,,
,10/10/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 49,NZD/CHF,,,,,,,,0.00000,,,,
,10/10/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 78,NZD/CHF,,,,,,,,0.00010,,,,
,10/10/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 140,NZD/CHF,,,,,,,,0.00050,,,,
,10/10/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 142,NZD/CHF,,,,,,,,0.00110,,,,
,10/10/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 149,NZD/CHF,,,,,,,,0.00060,,,,
,10/10/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 156,NZD/CHF,,,,,,,,0.00220,,,,
,10/10/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 174,NZD/CHF,,,,,,,,0.00220,,,,
,10/10/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 198,NZD/CHF,,,,,,,,0.00430,,,,
,10/10/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 210,NZD/CHF,,,,,,,,0.00650,,,,
,10/10/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 218,NZD/CHF,,,,,,,,0.00020,,,,
224,10/10/2017 01:40:49 PM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,100,Sell,,,,,,,,,
225,10/10/2017 01:40:49 PM,PDT,ORDER_FILL,MARKET_ORDER,GBP/JPY,148.45400,100,Sell,,,,,0.00000,0.0000,0.00000,,200.48
226,10/10/2017 01:40:49 PM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,148.25400,,,,,,,,,,,
227,10/10/2017 10:48:46 PM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/JPY,148.25400,100,Buy,,,,,-0.00130,0.0000,0.17790,,200.65
228,10/10/2017 11:23:54 PM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.18297,10,Sell,,,,,-0.00030,0.0000,0.02000,,200.67
229,10/11/2017 09:25:21 AM,PDT,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,20,Buy,,,,,,,,,
230,10/11/2017 09:25:21 AM,PDT,ORDER_FILL,MARKET_ORDER,GBP/JPY,148.48400,20,Buy,,,,,0.00000,0.0000,0.00000,,200.67
231,10/11/2017 09:25:21 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,148.68800,,,,,,,,,,,
232,10/11/2017 09:27:15 AM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,GBP/JPY,148.00000,50,Buy,,,,,,,,,
233,10/11/2017 09:52:23 AM,PDT,MARKET_ORDER,TRADE_CLOSE,GBP/JPY,,20,Sell,,,,,,,,,
234,10/11/2017 09:52:23 AM,PDT,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/JPY,148.56100,20,Sell,,,,,0.00000,0.0000,0.01370,,200.69
235,10/11/2017 09:52:23 AM,PDT,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
236,10/11/2017 12:15:09 PM,PDT,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/USD,1.18500,50,Buy,,,,,,,,,
237,10/11/2017 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.01980,,,,200.71
,10/11/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 14,NZD/CHF,,,,,,,,0.00000,,,,
,10/11/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 47,NZD/CHF,,,,,,,,0.00000,,,,
,10/11/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 49,NZD/CHF,,,,,,,,0.00000,,,,
,10/11/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 78,NZD/CHF,,,,,,,,0.00010,,,,
,10/11/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 140,NZD/CHF,,,,,,,,0.00050,,,,
,10/11/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 142,NZD/CHF,,,,,,,,0.00110,,,,
,10/11/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 149,NZD/CHF,,,,,,,,0.00070,,,,
,10/11/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 156,NZD/CHF,,,,,,,,0.00220,,,,
,10/11/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 174,NZD/CHF,,,,,,,,0.00220,,,,
,10/11/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 198,NZD/CHF,,,,,,,,0.00430,,,,
,10/11/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 210,NZD/CHF,,,,,,,,0.00650,,,,
,10/11/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 218,NZD/CHF,,,,,,,,0.00220,,,,
238,10/12/2017 12:29:00 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,NZD/CHF,0.69262,100,Sell,,,,,0.00100,0.0000,0.26110,,200.97
239,10/12/2017 03:34:49 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
240,10/12/2017 03:34:49 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,0.69509,,,,,,,,,,,
241,10/12/2017 04:00:39 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,GBP/JPY,148.00000,50,Buy,,,,,0.00000,0.0000,0.00000,,200.97
242,10/12/2017 04:00:39 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,148.20000,,,,,,,,,,,
243,10/12/2017 05:30:05 AM,PDT,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,EUR/USD,1.18500,50,Buy,,,,,0.00000,0.0000,0.00000,,200.97
244,10/12/2017 05:30:05 AM,PDT,TAKE_PROFIT_ORDER,ON_FILL,,1.18700,,,,,,,,,,,
245,10/12/2017 08:01:12 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,NZD/CHF,0.69509,300,Sell,,,,,0.00520,0.0000,0.48860,,201.46
246,10/12/2017 09:12:50 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/JPY,148.20100,50,Sell,,,,,-0.00010,0.0000,0.08940,,201.55
247,10/12/2017 10:24:23 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
248,10/12/2017 10:24:23 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,1.18699,,,,,,,,,,,
249,10/12/2017 10:24:23 AM,PDT,STOP_LOSS_ORDER,CLIENT_ORDER,,1.18075,,,,,,,,,,,
250,10/12/2017 11:30:45 AM,PDT,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
251,10/12/2017 11:30:45 AM,PDT,TAKE_PROFIT_ORDER,REPLACEMENT,,0.69693,,,,,,,,,,,
252,10/12/2017 01:00:00 PM,PDT,DAILY_FINANCING,,,,,,,,,,0.01020,,,,201.56
,10/12/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 243,EUR/USD,,,,,,,,-0.00100,,,,
,10/12/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 14,NZD/CHF,,,,,,,,0.00000,,,,
,10/12/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 47,NZD/CHF,,,,,,,,0.00000,,,,
,10/12/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 49,NZD/CHF,,,,,,,,0.00000,,,,
,10/12/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 78,NZD/CHF,,,,,,,,0.00010,,,,
,10/12/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 140,NZD/CHF,,,,,,,,0.00050,,,,
,10/12/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 142,NZD/CHF,,,,,,,,0.00110,,,,
,10/12/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 149,NZD/CHF,,,,,,,,0.00070,,,,
,10/12/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 156,NZD/CHF,,,,,,,,0.00220,,,,
,10/12/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 174,NZD/CHF,,,,,,,,0.00220,,,,
,10/12/2017 01:00:00 PM,PDT,DAILY_FINANCING,TradeID: 198,NZD/CHF,,,,,,,,0.00440,,,,
253,10/13/2017 12:06:33 AM,PDT,ORDER_FILL,TAKE_PROFIT_ORDER,NZD/CHF,0.69694,200,Sell,,,,,0.00200,0.0000,0.29920,,201.86
